PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
78293587,https://www.facebook.com/114256800495/posts/10159226544705496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1917305,""following_count"":0,""like_count"":13978,""post_count"":39,""views_count"":0,""comment_count"":6392,""share_count"":661}","It's almost time for Can-A-Thon, a holiday tradition celebrating 40 years of giving back to the metro Atlanta community! Can-A-Thon is a canned food collection drive and partnership between Publix , 11Alive, and The Salvation Army Metro Atlanta On Friday, December 2, you can drop off cans with contact-less drop-off opportunities for the community at four locations throughout metro Atlanta. Virtual financial donations will also be accepted. #Canathon #iCan #11Alive For all information and to make donations, visit 11Alive.com/Canathon", ,no longer populated,,2022-11-18T15:15:29.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRjhxNXdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2708d48550dbf9a9e54441da193409ef063da458/post-1086686-78293587-thumbnail,38.0,2.0,7.0,0.0,,,
78299103,https://twitter.com/11AliveNews/status/1593623908561072128,,Twitter,6809639,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":425990,""following_count"":2716,""like_count"":11789,""post_count"":475007,""views_count"":0,""comment_count"":2224,""share_count"":9185}","Can-A-Thon is celebrating 40 years of giving back to the metro Atlanta community! Can-A-Thon is a canned food collection drive and partnership between @Publix, 11Alive, &amp; @SalvationArmyA, HAPPENING Friday, December 2. For info &amp; to make donations, visit https://t.co/AUvd00AEPR https://t.co/93yu6aFVJ5", ,no longer populated,,2022-11-18T15:15:22.000Z,post data removed,,2.0,2.0,0.0,0.0,,,
282609639,https://www.tiktok.com/@foodbankonwheels/video/7165228421671472430,,TikTok,25894041,foodbankonwheels,blank_for_now,blank_for_now,"{""follower_count"":7584,""following_count"":339,""like_count"":44729,""post_count"":85,""views_count"":null,""comment_count"":null,""share_count"":null}",In Atlanta helping helping families in need. Real street level help. People are in need and hurting out here. Please help our cause at foodbankonwheels.com #atlanta #foodbank #delivery #unioncity #fayettecounty #peachtreecity #fooddelivery #donate #ministry #food #help #struggle #nevergiveup #life #kindness #goodcause #georgia #politician #city #nonprofit #florida #fulton #publix #atlantarestaurants #hope @publixsupermarkets ," Yeah, how you guys doing? Oh, yeah. Yeah, good. I got some extra stuff here. Awesome. Yeah. Yeah. There you go. The kids will love them. Yeah. I do a lot of stuff here for the church over here. We had extra stuff going on. So. Oh, that's awesome. Yeah. I don't find. So here, you want more? Sure. They got a big family. OK, cool. Yeah, you can take it all.",no longer populated,,2022-11-12T20:25:55.000Z,post data removed,,292.0,0.0,3.0,8002.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnVCNWlRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--811da485a3b239c7ee71e22ca7144c020dfe4f85/365236461ae24d93861b99192a1ed37d,,
75425880,https://www.facebook.com/100064500587642/posts/484946843665331,,Facebook,6174379,Athens-Clarke County Democrats,blank_for_now,blank_for_now,"{""follower_count"":2871,""following_count"":0,""like_count"":16,""post_count"":2,""views_count"":0,""comment_count"":1,""share_count"":4}",, ,no longer populated,,2022-11-05T21:28:48.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWphd3dNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dbef94ba54507a7a05a31fad61e64a3564293562/post-6174379-75425880-thumbnail,0.0,0.0,0.0,0.0,,,
73976682,https://twitter.com/wsbtv/status/1586266656782925824,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1226887,""following_count"":2191,""like_count"":44998,""post_count"":626648,""views_count"":0,""comment_count"":7945,""share_count"":22127}","It wasn't the big prize from Wednesday, but the jackpot is up for grabs again Saturday.  https://t.co/ehltefpfFo", ,no longer populated,,2022-10-29T08:00:17.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnpVc0FNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e9e9cd0fc4c06ed52ee4507bb68521ff697b0a31/post-8100497-73976682-thumbnail,3.0,1.0,0.0,0.0,,,
73413373,https://www.facebook.com/10505090694/posts/10161472835605695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1899585,""following_count"":0,""like_count"":19685,""post_count"":34,""views_count"":0,""comment_count"":1648,""share_count"":1138}","It wasn't the big prize from Wednesday, but the jackpot is up for grabs again Saturday.", ,no longer populated,,2022-10-28T18:30:15.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTDNDb1FNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0f0d2a1a491ee1e53d151e725e0e6ffc1e3f827c/post-1164695-73413373-thumbnail,3876.0,220.0,157.0,0.0,,,
73354757,https://twitter.com/wsbtv/status/1586025133906468865,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1226887,""following_count"":2191,""like_count"":44998,""post_count"":626648,""views_count"":0,""comment_count"":7945,""share_count"":22127}","It wasn't the big prize from Wednesday, but the jackpot is up for grabs again Saturday.  https://t.co/Q4KdVc0Kf8", ,no longer populated,,2022-10-28T16:00:33.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWswb0FNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f59fc97ea2e9939f7b15db0ec671010dcd805c2a/post-8100497-73354757-thumbnail,3.0,0.0,0.0,0.0,,,
62710807,https://twitter.com/NilesGApol/status/1579177102079066112,,Twitter,10298891,Niles Francis,blank_for_now,blank_for_now,"{""follower_count"":22437,""following_count"":1798,""like_count"":49141,""post_count"":26337,""views_count"":0,""comment_count"":5616,""share_count"":5356}",So I spent my Saturday at a low-turnout Kelly Loeffler rally instead of tailgating in Athens and I am spending my Sunday slinging seafood at Publix instead of going to Atlanta Pride 🙃, ,no longer populated,,2022-10-09T18:28:55.000Z,post data removed,,9.0,1.0,1.0,0.0,,,
55045066,https://twitter.com/temp/status/1567978448118759426,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1089924,""following_count"":51577,""like_count"":2068,""post_count"":335665,""views_count"":0,""comment_count"":4242,""share_count"":15087}","1 injured, suspect at large after shooting at NE Atlanta shopping center
 https://t.co/FbeoiKg4Br", ,no longer populated,,2022-09-08T20:49:28.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUGQyRkFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f39b5de8c4f50f6309fc00b4c91eae41d142262a/post-7010773-55045066-thumbnail,0.0,4.0,0.0,0.0,,,
52751402,https://twitter.com/temp/status/1562594388110606337,,Twitter,6612356,Fox News,blank_for_now,blank_for_now,"{""follower_count"":22280446,""following_count"":261,""like_count"":4,""post_count"":490378,""views_count"":0,""comment_count"":1863194,""share_count"":1013737}","Overturned Publix truck spills groceries on Atlanta interstate, causes major traffic delays https://t.co/TTUpyhzFLR",,no longer populated,,2022-08-25T00:15:08.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnZjN3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c4f06415407c167f77bd1b547ed94df6aa4a049d/post-6612356-52751402-thumbnail,30.0,11.0,25.0,0.0,,,
363556016,https://www.instagram.com/reel/ChHyjg6lWsK/,,InstagramDirect,29016953,Fulton County Board of Health,blank_for_now,blank_for_now,"{""follower_count"":3771,""following_count"":57,""like_count"":5536,""post_count"":1162,""views_count"":332444,""comment_count"":2010,""share_count"":0}","Do you know what the necessary steps are for car seat safety? Our nationally certified technicians from the SAFE Kids program, provide car safety inspections to prevent premature deaths. @southfultongafirerescue

Don't miss our next car seat inspection event Saturday, August 27,2022 from 9 a.m. - 11 a.m. at Publix Shopping Center, 5829 Campbellton Road, Atlanta, GA 30331.

For more information please reach out to Charlene Simmons, SAFE Kids Fulton Coordinator, at charlene.simmons@fultoncountyga.gov

#SAFEkids #Fultoncounty #carseats #carseatsafety"," Hi, I'm Charlene Simmons with Fulton County Board of Health, Safe Kids Fulton Coordinator. Safe Kids Fulton is an injury prevention program where we focus on all things safe for children. Our focus groups are water, fire, bike safety, traffic, pedestrian, and child passenger safety seats. Today we're gonna mainly focus on installing and talking about car seat safety. When looking for a car seat, first look at your budget. Do not spend outside of your norm and what you can afford because somebody said that was the best. We always focus on good, better, and best. Good staying in the parameters of what the law states and that you should have a car seat and that's for every passenger in the car, as well as a seat belt, as well as what suits your nature for your child. When purchasing a car seat, you want to look at the height of the child, the tallness or the shortness, the weight of the child, whether it's an infant, a toddler, a three year old, a four year old, or an eight year old. All of that goes into the size and the weight because the manufacturer's determined what's best for the car seat by the size, the weight, and the height of the child. If it does not come with the car seat and it's not manufactured by the car seat, don't use it. I repeat, if it does not come with the car seat and it's not manufactured by the maker of the car seat, do not use it. Before I do it for a demonstration of how to properly install a car seat, we want to look at a couple of key points. When installing a car seat, you want to focus on the belt path, you have the front pull with facing belt path as well as the rear facing belt path. You want to take the seat belt through the closest to the back of the seat. So if this is front facing, you're gonna use the top belt path. If it's rear facing, you're gonna use the smaller belt path. You also want to focus on your harness, your belt clip, and the adjustments of your harness and belt clip. When installing a car seat, and today we're gonna use a convertible car seat because it can go rear facing as well as you can turn it around for a forward facing. You still want to use the correct belt path. So since we're installing this one as a rear facing car seat, we're using the belt path closest to the seat. And you want to make sure that it is as tight as you can get it. You're gonna place your weight into the car seat, pulling back on the seat belt up and security. So that once you finish, the car seat does not move any more than an inch. This one is installed perfectly. Also, you want to make sure that the back seat, the front of the back seat, isn't up against the car seat. You don't want anything that's resting on the car seat to secure it in. You want to make sure that the seat belt is the only thing that's securing the car seat into the car. Now, one of the good things about having a convertible as you see, we now have a forward facing. And again, you use the same belt path that are closest to the back of the seat. So we're gonna use the top belt path. Run the seat belt through, pull it, put in your weight into the seat belt and pulling up, making sure that it still doesn't move more than an inch. One key thing to a forward facing seat, you have to use what we call the tether. The tether stabilizes the top of the car seat so that if you're hit from the back or you run into the back someone, the top part of the car seat doesn't just flop all over the place. Things to remember about when purchasing a car seat for your child. Look at the tags, the labels on the car seat. Remember the height, weight, developmental level and make sure that it fits your car and not any car. Also, you want to make sure that you're getting, you'll know if you're putting it forward facing or rear facing. You wanna make sure that you're placing the seat belt through the correct belt path, rear facing, forward facing. And when you're having it forward facing that you're using your tether for stability. If you would like to learn more about child pasture safety seat installation, you can reach me Charlene Simmons, Fulton County Board of Health Safe Kids Coordinator at 404-612-4236. Also my email address Charlene.Simmons at Fulton County, g-a.gov. Come join us on August 9th or August 27th, right here at 5829, Campbellton Road, the public shopping class, where Safe Kids Fulton is partnering with City of South Fulton Fire Department. For a car seat check, come out and join us. Look for the orange counts.",no longer populated,,2022-08-11T13:59:29.000Z,post data removed,,10.0,0.0,0.0,0.0,,,
52519967,https://twitter.com/temp/status/1557200142138236932,,Twitter,6924378,WSAV News 3,blank_for_now,blank_for_now,"{""follower_count"":51346,""following_count"":921,""like_count"":1584,""post_count"":170119,""views_count"":null,""comment_count"":null,""share_count"":null}",Suspect in critical condition after officer-involved shooting outside Atlanta Publix https://t.co/LH4jZXjLhh via @WSAV,,no longer populated,,2022-08-10T03:00:19.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
50068763,https://www.facebook.com/13310147298/posts/10160372229642299,,Facebook,1172477,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":848578,""following_count"":0,""like_count"":1391,""post_count"":37,""views_count"":0,""comment_count"":1030,""share_count"":104}","An Atlanta police officer was involved in a shooting near a Publix in southeast Atlanta on Tuesday afternoon, officials said.",,no longer populated,,2022-08-10T00:30:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTENyeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d93a1c69022be76e7d900772c06648ff38d743d/post-1172477-50068763-thumbnail,11.0,2.0,3.0,0.0,,,
50041532,https://twitter.com/temp/status/1557094558726496262,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083887,""following_count"":51663,""like_count"":2017,""post_count"":333085,""views_count"":0,""comment_count"":2449,""share_count"":9007}",Police: Atlanta officer shoots mover who pulled weapon; GBI investigating https://t.co/KcRzazOtlk,,no longer populated,,2022-08-09T20:00:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTXRGeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5673e903b4fe128f4da26a7e195ca664318c175/post-7010773-50041532-thumbnail,1.0,2.0,0.0,0.0,,,
50026124,https://www.facebook.com/10505090694/posts/10161296552835695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1885997,""following_count"":0,""like_count"":8924,""post_count"":38,""views_count"":0,""comment_count"":3821,""share_count"":1428}",Atlanta police and the GBI are investigating a shooting involving an officer outside a busy Publix on Memorial Drive. The shooting happened shortly before 1 p.m. in the Glenwood Park area: https://2wsb.tv/3PblRkH,,no longer populated,,2022-08-09T18:45:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjhDeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0b1c4ecfe30e2ed3947690d5a3b930017fa9164/post-1164695-50026124-thumbnail,65.0,14.0,19.0,0.0,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWNEeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0d9d5d38f26d8c72a70b5019192db24c89734507/t42.1790-2,,
50041555,https://twitter.com/temp/status/1557071703729217536,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083887,""following_count"":51663,""like_count"":2017,""post_count"":333085,""views_count"":0,""comment_count"":2449,""share_count"":9007}","#BREAKING: GBI investigating shooting involving officer near Publix in SE Atlanta
 https://t.co/KcRzazOtlk",,no longer populated,,2022-08-09T18:29:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnhGeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f237f2c5b76d5b47b92f5be150d2cf79f706ebcd/post-7010773-50041555-thumbnail,2.0,0.0,1.0,0.0,,,
