PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
149771237,https://www.youtube.com/watch?v=oVhfAYP2US8,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":219000,""following_count"":0,""like_count"":1168519,""post_count"":33479,""views_count"":148661456,""comment_count"":386084,""share_count"":0}","Crane truck collapses through parking garage at Atlanta Publix, store ownership says

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p","CELEBRATING ASIAN CULTURE -- FOR THE 22ND YEAR -- THE ANNUAL CHINESE DRAGON BOAT RACES AND TAIWAN DAY FESTIVAL -- MADE ITS COLORFUL RETURN IN PAWTUCKET. SHOWCASING CULTURE..TRADITIONS... AND HISTORY -- THE DAY LONG EVENT AT FESTIVAL PIER BROUGHT IN QUITE THE CROWD. THIS YEAR 25 TEAMS COMPETED IN THE DRAGON BOAT RACE -- WHICH IS 200 METERS LONG -- AND UP THE PAWTUCKET RIVER. Colleen Cranshaw, Century Dragon Boat Club &quot;so today we are here to celebrate ..basically the asian culture, we are here to dragon boat race--that is our biggest piece. we have two teams here today...century dragon boat club..we have a blue and a white team and we are just here to race and have a great day and enjoy all the festivities.&quot; (SHIINA) THE FESTIVAL ALSO INCLUDES A HIGHLY ANTICIPATED DUMPLING EATING CONTEST -- WHICH ORGANIZERS SAY BRINGS PEOPLE BACK EACH YEAR.  ",no longer populated,,2023-09-03T02:17:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ0tVbkJBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d0672b2c66d0f1bf0b7679b3f69160d51128f5c2/post-3674-149771237-thumbnail,14.0,0.0,0.0,1116.0,,,
149737437,https://www.facebook.com/100064520571463/posts/686563206837692,,Facebook,16547582,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1930667,""following_count"":0,""like_count"":7710,""post_count"":43,""views_count"":0,""comment_count"":2520,""share_count"":1244}",A crane and truck fell through a parking deck at an Atlanta Publix that opened less than three months ago. >>> https://2wsb.tv/3OTuaTW, ,no longer populated,,2023-09-02T22:21:03.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSlRHbWhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--38ad1a52ecd6fefc25c3db264189301a5646d2c8/post-16547582-149737437-thumbnail,184.0,19.0,41.0,0.0,,,
149716408,https://www.facebook.com/100063812192310/posts/735717178565349,,Facebook,7325515,WTXL Tallahassee,blank_for_now,blank_for_now,"{""follower_count"":98010,""following_count"":0,""like_count"":1147,""post_count"":26,""views_count"":0,""comment_count"":66,""share_count"":85}",WSB in Atlanta reports the Publix location involved had just opened to the public in June of 2023., ,no longer populated,,2023-09-02T20:30:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRDM5bVJBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5a03c6350c3c93cfd7193575fccf63bc8f4ae00f/post-7325515-149716408-thumbnail,14.0,4.0,0.0,0.0,,,
149728633,https://www.facebook.com/100064719549298/posts/714015087432470,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":859568,""following_count"":0,""like_count"":2063,""post_count"":37,""views_count"":0,""comment_count"":381,""share_count"":89}","UPDATE: According to Branch Properties, which is the company that owns the retail complex, an “unauthorized person unaffiliated with ownership drove a crane truck onto the upper level of the deck past the weight-limit warning signs.”", ,no longer populated,,2023-09-02T20:30:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjUybWhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cb2b8e18597a485184c17b017495f6627d6ac24a/post-16547580-149728633-thumbnail,14.0,0.0,0.0,0.0,,,
327015025,https://www.instagram.com/reel/Cws9lsis-10/,,InstagramDirect,27622827,ABC 27,blank_for_now,blank_for_now,"{""follower_count"":16877,""following_count"":280,""like_count"":0,""post_count"":2174,""views_count"":0,""comment_count"":0,""share_count"":0}","A parking lot partially collapsed in Atlanta, Georgia Saturday morning.

It happened at a Publix supermarket. According to the company, they believe an unauthorized person unaffiliated with ownership had driven a crane on the top level of the parking lot.

The company says that person had ignored the weight-limiting signs. So far, there have been no reports of any injuries.

WSB in Atlanta reports the Publix location involved had just opened to the public in June of 2023.", ,no longer populated,,2023-09-02T20:17:32.000Z,post data removed,,22.0,0.0,0.0,1084.0,,,
153231332,https://twitter.com/ATLGAUSA/status/1698054781892219057,,Twitter,7420750,ATLANTA NIGHTLIFE,blank_for_now,blank_for_now,"{""follower_count"":4244,""following_count"":4788,""like_count"":null,""post_count"":27798,""views_count"":null,""comment_count"":null,""share_count"":null}","#Cranetruck collapses through parking garage at #Atlanta #Publix, store ownership says https://t.co/jIWhzaRv0u

#SummerHill

#EastAtlanta

#FultonCounty 

#FultonCountyGA", ,no longer populated,,2023-09-02T19:26:22.000Z,post data removed,,0.0,0.0,0.0,117.0,,,
150266228,https://twitter.com/lavisionatl/status/1698049401665548420,,Twitter,8012312,Periódico La Visión,blank_for_now,blank_for_now,"{""follower_count"":3146,""following_count"":954,""like_count"":null,""post_count"":57930,""views_count"":null,""comment_count"":null,""share_count"":null}","Se derrumba parte del estacionamiento de Publix en Hank Aaron Drive en Atlanta

https://t.co/APWfCY9uyn", ,no longer populated,,2023-09-02T19:05:00.000Z,post data removed,,1.0,0.0,0.0,10.0,,,
149671072,https://www.facebook.com/100064822837761/posts/688958419941580,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2021196,""following_count"":0,""like_count"":9390,""post_count"":43,""views_count"":0,""comment_count"":5107,""share_count"":462}",It happened at Publix on Hank Aaron Drive in the southeast part of the city., ,no longer populated,,2023-09-02T15:00:09.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRktYbHhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b5ccd10c137e97bc81f71211866c55ac6894c3f4/post-16547456-149671072-thumbnail,22.0,5.0,6.0,0.0,,,
149671147,https://www.facebook.com/100064719549298/posts/713881537445825,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":859568,""following_count"":0,""like_count"":2797,""post_count"":39,""views_count"":0,""comment_count"":256,""share_count"":122}",NEW: A Summerhill parking deck at a recently opened grocery store partially collapsed Saturday morning., ,no longer populated,,2023-09-02T14:35:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUEtYbHhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b103c3ac90f626297fc4d9eed5d42e2342e27acc/post-16547580-149671147-thumbnail,34.0,0.0,3.0,0.0,,,
149641351,https://www.youtube.com/watch?v=9wO3gdNSEuo,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":219000,""following_count"":0,""like_count"":1168519,""post_count"":33479,""views_count"":148661456,""comment_count"":386084,""share_count"":0}","It is currently unclear what caused the collapse.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p","THROUGH THE FULL
LABOR THROUGH THE FULL
LABOR DAY THROUGH THE FULL
LABOR DAY FORECAST LABOR DAY FORECAST LABOR DAY FORECAST
COMING LABOR DAY FORECAST
COMING UP LABOR DAY FORECAST
COMING UP IN LABOR DAY FORECAST
COMING UP IN THE COMING UP IN THE COMING UP IN THE
FULL COMING UP IN THE
FULL FORECAST COMING UP IN THE
FULL FORECAST IN COMING UP IN THE
FULL FORECAST IN A FULL FORECAST IN A FULL FORECAST IN A
FEW FULL FORECAST IN A
FEW MINUTES. FEW MINUTES. FEW MINUTES.
&gt;&gt;&gt; FEW MINUTES.
&gt;&gt;&gt; BREAKING FEW MINUTES.
&gt;&gt;&gt; BREAKING NEWS &gt;&gt;&gt; BREAKING NEWS &gt;&gt;&gt; BREAKING NEWS
THIS &gt;&gt;&gt; BREAKING NEWS
THIS SATURDAY THIS SATURDAY THIS SATURDAY
MORNING THIS SATURDAY
MORNING A THIS SATURDAY
MORNING A COLLAPSE MORNING A COLLAPSE MORNING A COLLAPSE
AT MORNING A COLLAPSE
AT AN MORNING A COLLAPSE
AT AN ATLANTA AT AN ATLANTA AT AN ATLANTA
PARKING AT AN ATLANTA
PARKING DECK. PARKING DECK. PARKING DECK.
THE PARKING DECK.
THE METRO PARKING DECK.
THE METRO FIRE THE METRO FIRE THE METRO FIRE
ASSOCIATION THE METRO FIRE
ASSOCIATION SHARED ASSOCIATION SHARED ASSOCIATION SHARED
THE ASSOCIATION SHARED
THE VIDEO ASSOCIATION SHARED
THE VIDEO WITH ASSOCIATION SHARED
THE VIDEO WITH US. THE VIDEO WITH US. THE VIDEO WITH US.
THIS THE VIDEO WITH US.
THIS IS THE VIDEO WITH US.
THIS IS ON THE VIDEO WITH US.
THIS IS ON HANK THIS IS ON HANK THIS IS ON HANK
AARON THIS IS ON HANK
AARON BOULEVARD. AARON BOULEVARD. AARON BOULEVARD.
FIRST AARON BOULEVARD.
FIRST RESPONDERS AARON BOULEVARD.
FIRST RESPONDERS YOU FIRST RESPONDERS YOU FIRST RESPONDERS YOU
CAN FIRST RESPONDERS YOU
CAN SEE FIRST RESPONDERS YOU
CAN SEE THE FIRST RESPONDERS YOU
CAN SEE THE FIRE CAN SEE THE FIRE CAN SEE THE FIRE
DEPARTMENT DEPARTMENT DEPARTMENT
PRECEDENCE DEPARTMENT
PRECEDENCE RIGHT PRECEDENCE RIGHT PRECEDENCE RIGHT
HERE. HERE. HERE.
SOME HERE.
SOME OF HERE.
SOME OF THE HERE.
SOME OF THE PICTURES SOME OF THE PICTURES SOME OF THE PICTURES
AND SOME OF THE PICTURES
AND VIDEOS. AND VIDEOS. AND VIDEOS.
THE AND VIDEOS.
THE MASSIVE AND VIDEOS.
THE MASSIVE HOLE AND VIDEOS.
THE MASSIVE HOLE IN THE MASSIVE HOLE IN  ",no longer populated,,2023-09-02T14:34:24.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTWJZbGhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4a00ace03a5372b419eeb834d1949e803b194a46/post-3674-149641351-thumbnail,8.0,0.0,0.0,616.0,,,
149634277,https://www.youtube.com/watch?v=HYdIAgn0gF0,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1320000,""following_count"":0,""like_count"":4817681,""post_count"":96036,""views_count"":990386318,""comment_count"":1738592,""share_count"":0}",Here's what we know.,"All new this morning, Jimmy Buffett, the singer who built himself a business empire, has died at the age of 76. The musician and entrepreneur made sharing his love of warm tropical places his lifes work . Stephanie Elam looks back at his journey to Margaritaville and all of the places in between. Margarita. Jimmy Buffett&#39;s laid
back songs captured the feel of lazy days in paradi. Some call this signature sound Gulf and Western, a mix of couny and Caribbean music. I love the Caribbean through a sort
of a strange way. My grandfather is a sailing
ship captain, and he sang the calypso songs. So all this sort of amalgamatiof material came in and came back , and I learned to be a
performer
and that gave me the vehicle to do it. Buffett was born Christmas Day 6 on the Gulf Coast and Southern. Mississippi and raised in the port city of Mobile, AL, he began his career making
country music, but only really found
his musical voice after moving to Key West in the. Changes in attitude,
Nothing remains. By the same, His time
among the colorful characters there helped inspire his tropical style and eventualy led to his landmark 1977 album Changes in Latitudes, Changes in Attitudes and its famous hit song, Margaritaville. Now I think. It could be my fau, but Buffett&#39;s greatest musical success was on the concert stag, not the charts. He made hundreds of millions of dollars touring over the decade, supported by his legion of diehd fans known as Parrot Heads. The audience is just so
much fun for
me to look at. I mean, there&#39;s
entertaining to me, as I hope I am to them. His music may have been laid ba, but Buffett brought so much energy to his life. He piloted airplanes, wrote best selling books, raised funds for Democratic candidates and amassed a fortune estimated at $1 billion through his Margaritaville lifestyle br, which included restaurants, hotels, resorts and casinos. Like his music, it was all geard toward capturing the magic of te tropical places Buffett love be. From New Orleans to the Gulf Coast down into St. Barts and other places, I stilln find magic in most of those plas where people think there
isn&#39;t any left.  ",no longer populated,,2023-09-02T13:45:55.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWlRbGhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b0409ff25104f8ae99e003dfcb7b81112205cafb/post-7167-149634277-thumbnail,23.0,0.0,0.0,2021.0,,,
149637711,https://www.facebook.com/100044630550295/posts/852450312919313,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2262659,""following_count"":0,""like_count"":2631,""post_count"":33,""views_count"":0,""comment_count"":772,""share_count"":372}",BREAKING | Portion of Publix parking garage on Hank Aaron Drive collapses Saturday morning. One person injured. https://tinyurl.com/k66ktdfz 🎥 FOX 5 Atlanta photojournalist Billy Heath, ,no longer populated,,2023-09-02T13:23:42.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUHU5bGhBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--817c9491cc98f32db1820ea4fa868b8da01751e7/post-8104625-149637711-thumbnail,397.0,116.0,99.0,0.0,,,
153795179,https://twitter.com/BillyHeathFOX5/status/1697960736872333339,,Twitter,10634972,Billy Heath III,blank_for_now,blank_for_now,"{""follower_count"":3315,""following_count"":1537,""like_count"":null,""post_count"":5712,""views_count"":null,""comment_count"":null,""share_count"":null}",BREAKING: A crane truck has fallen through the parking lot of the Publix Supermarket at Summerhill on Hank Aaron Drive in Atlanta. @ATLFireRescue says the driver was transported to the hospital for observation. This is a breaking story and we will share updates on air and online. https://t.co/wuBLvRlIvZ, ,no longer populated,,2023-09-02T13:12:40.000Z,post data removed,,124.0,44.0,12.0,38952.0,,,
139755852,https://www.facebook.com/100064335812505/posts/681354954019026,,Facebook,9503745,Jacksonville Business Journal,blank_for_now,blank_for_now,"{""follower_count"":21028,""following_count"":0,""like_count"":66,""post_count"":9,""views_count"":0,""comment_count"":4,""share_count"":2}","Atlanta-based Benning Construction Co. received the $3.5 million permit for the development of a 47,240-square-foot Publix store.", ,no longer populated,,2023-07-22T08:00:39.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSGs4eXc0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4522c0a8fa3a941d600dd04f1ab916b1d8a8eeba/post-9503745-139755852-thumbnail,2.0,0.0,0.0,0.0,,,
139363920,https://www.facebook.com/100064335812505/posts/680222614132260,,Facebook,9503745,Jacksonville Business Journal,blank_for_now,blank_for_now,"{""follower_count"":21028,""following_count"":0,""like_count"":66,""post_count"":9,""views_count"":0,""comment_count"":4,""share_count"":2}","Atlanta-based Benning Construction Co. received the $3.5 million permit for the development of a 47,240-square-foot Publix store.", ,no longer populated,,2023-07-20T06:00:45.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1pRdVE0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c82dadfa50e7b4f77fe29c160eddb1227a67f1ac/post-9503745-139363920-thumbnail,356.0,78.0,91.0,0.0,,,
138307300,https://twitter.com/GwinnettDaily/status/1677407522003484674,,Twitter,7223046,Gwinnett Daily Post,blank_for_now,blank_for_now,"{""follower_count"":47282,""following_count"":786,""like_count"":1473,""post_count"":52536,""views_count"":865697,""comment_count"":132,""share_count"":496}",It is the office's 10th tag kiosk. It is also the first one to be located in a metro Atlanta Publix store. https://t.co/4VQ3DDCBCl, ,no longer populated,,2023-07-07T20:01:32.000Z,post data removed,,1.0,0.0,0.0,517.0,,,
137040043,https://www.facebook.com/100063553061255/posts/740148141446948,,Facebook,8104626,Gwinnett Daily Post,blank_for_now,blank_for_now,"{""follower_count"":48273,""following_count"":0,""like_count"":232,""post_count"":10,""views_count"":0,""comment_count"":28,""share_count"":46}",It is the office's 10th tag kiosk. It is also the first one to be located in a metro Atlanta Publix store., ,no longer populated,,2023-07-07T20:01:27.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSDl1TlE0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cf04be2beee22081df0cd2445fa7ce25405a0938/post-8104626-137040043-thumbnail,6.0,1.0,0.0,0.0,,,
136607305,https://www.facebook.com/100064719549298/posts/664198005747512,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":857912,""following_count"":0,""like_count"":1080,""post_count"":41,""views_count"":0,""comment_count"":153,""share_count"":45}","Talk about unstoppable 🔥 98-year-old Betty Lindberg completed her 34th run of the AJC Peachtree Road Race Tuesday AND beat her goal time by five minutes, finishing in two hours and fifteen minutes. “I kept going,” she proudly announced at the finish line. “I had a few pains, but they went away.” She was accompanied by her son, daughter-in-law, and nephew on the course. Lindberg, who took up running at 64, has established herself as a local running legend. At 91, she broke the world record in the 800-meter for her age group and set an age group world record at the 2022 Atlanta Publix 5k. She’s lived in the same house in Atlanta since 1960, where the dozens of trophies she’s won over the years are packed in a box under her bed. Her 5k world record ribbon is tucked in a drawer. Swipe to see her previous #AJCPRR photos. Read more about her at the link in our bio. ✍️ Sarah Davis 📸 Jason Getz & Natrice Miller | AJC #atl #atlanta #georgia #10k #july4th #run #98 #inspiration #betty", ,no longer populated,,2023-07-05T18:30:14.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREo3SGc0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d03d277a3c179e0bfa72995d471800278fef6da6/post-16547580-136607305-thumbnail,159.0,16.0,28.0,0.0,,,
136607317,https://www.facebook.com/100064719549298/posts/664196352414344,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":857912,""following_count"":0,""like_count"":1080,""post_count"":41,""views_count"":0,""comment_count"":153,""share_count"":45}","Talk about unstoppable 🔥 98-year-old Betty Lindberg completed her 34th run of the AJC Peachtree Road Race Tuesday AND beat her goal time by five minutes, finishing in two hours and fifteen minutes. “I kept going,” she proudly announced at the finish line. “I had a few pains, but they went away.” She was accompanied by her son, daughter-in-law, and nephew on the course. Lindberg, who took up running at 64, has established herself as a local running legend. At 91, she broke the world record in the 800-meter for her age group and set an age group world record at the 2022 Atlanta Publix 5k. She’s lived in the same house in Atlanta since 1960, where the dozens of trophies she’s won over the years are packed in a box under her bed. Her 5k world record ribbon is tucked in a drawer. Swipe to see her previous #AJCPRR photos. Read more about her at the link in our bio. ✍️ Sarah Davis 📸 Jason Getz & Natrice Miller | AJC #atl #atlanta #georgia #10k #july4th #run #98 #inspiration #betty", ,no longer populated,,2023-07-05T18:27:49.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRTU3SGc0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3e514dad4c28685f4d98b6f852089a3097e7066/post-16547580-136607317-thumbnail,347.0,22.0,18.0,0.0,,,
171969875,https://www.tiktok.com/@_texture_therapy_/video/7250880238903758122,,TikTok,20254553,_texture_therapy_,blank_for_now,blank_for_now,"{""follower_count"":258,""following_count"":116,""like_count"":42434,""post_count"":1,""views_count"":null,""comment_count"":null,""share_count"":null}",#publix #atlanta #thedrop #lebronjames #summerhill , ,no longer populated,,2023-07-01T15:58:52.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTjB0ckJRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aaa2963e82b9733fa81b7e874dc186a771f7df58/post-20254553-171969875-thumbnail,42389.0,9370.0,1081.0,349061.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUEV0ckJRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8aa5f8c751d862f336a3acb8b7cd3bc0b84d5e55/oII6wBAuAPIUsQUyRCpfhaTUIAMNIBbgOwzTCE,,
134322199,https://www.facebook.com/100064719549298/posts/656966206470692,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":857718,""following_count"":0,""like_count"":699,""post_count"":43,""views_count"":0,""comment_count"":283,""share_count"":68}",The parking lot where millions of baseball fans parked for decades to attend Atlanta Braves games is now a critical food option for one of Atlanta’s fastest-changing neighborhoods., ,no longer populated,,2023-06-25T23:30:05.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjIwdEEwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c93a7c6965574cc15f2b4d277c18446288ea540d/post-16547580-134322199-thumbnail,122.0,2.0,7.0,0.0,,,
133955027,https://twitter.com/RyanMaue/status/1672364184766500864,,Twitter,6597973,Ryan Maue,blank_for_now,blank_for_now,"{""follower_count"":102781,""following_count"":5498,""like_count"":null,""post_count"":11610,""views_count"":null,""comment_count"":null,""share_count"":null}","The parking lot across the street from demolished Atlanta-Fulton County Stadium and former Turner Field (Braves) and 1996 Olympics venue is now a Publix.  

There are more than 150 Publix grocery stores in Atlanta metro, and room for 100 more, to go along with 1,000 Chick-fil-A… https://t.co/lHDOblWj0K", ,no longer populated,,2023-06-23T22:01:07.000Z,post data removed,,40.0,5.0,4.0,25332.0,,,
153640633,https://twitter.com/andreforatlanta/status/1671929806508769290,,Twitter,10735874,Andre Dickens,blank_for_now,blank_for_now,"{""follower_count"":27052,""following_count"":1263,""like_count"":null,""post_count"":2946,""views_count"":null,""comment_count"":null,""share_count"":null}","Exciting news! Summerhill Publix is now open and bringing fresh, affordable groceries to SE Atlanta! Plus, our new supermarket tax incentive and fund is helping to eliminate food insecurities in the area. https://t.co/xTs6VEVIYQ", ,no longer populated,,2023-06-22T17:15:03.000Z,post data removed,,158.0,20.0,19.0,26491.0,,,
133685180,https://www.facebook.com/100064822837761/posts/647684864068936,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1988034,""following_count"":0,""like_count"":4669,""post_count"":41,""views_count"":0,""comment_count"":2582,""share_count"":348}","The announcement of the Publix opening was made back in 2021, and after months of anticipation, the 50,000-square-foot store now sits on a four-acre lot within a shopping center that will house various other shops, including an urgent care facility.", ,no longer populated,,2023-06-22T16:45:04.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDBBbncwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--416d3b300d449ca5953a1ccb891f1624d4120a6e/post-16547456-133685180-thumbnail,30.0,2.0,6.0,0.0,,,
133481590,https://www.youtube.com/watch?v=os473XwjZPE,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1150000,""following_count"":0,""like_count"":4652593,""post_count"":89713,""views_count"":876276849,""comment_count"":1687716,""share_count"":0}",This development marks a significant milestone in addressing an issue that has plagued the area for decades: the lack of accessible fresh food options.,"near the old Brave Stadium in te Summer Hill section of downtown as a community welcomed its firt major grocery store in decades. This is really a big
deal if you know anything about that area, 11 li. Brittany Kleinpeter has more on how this area has transformed or the years and how critical this grocery store is for the people who live in that community. It was really just like a an laf nothingness. Located in the heart of downtown, only blocks from the Georgia State Stadium, sits the community of Summerhil. When we first moved here, it wa. UKIP see that there was movement and that there was definite ene, but it was basically
like a neglected community. Longtime residents
like Nicole and her husband say they
have gone without for years. People were here. It was just that a lot
of the infrastructure and those things that make a ciy were not here. And that&#39;s why both leaders and residents recognize the opening of a public grocery store means more than just a supermarket coming to a neighborhood. Fresh food access is very import to the vitality of communities. When we moved here is definitely a food desert, and as we&#39;ve gone through the many layers of movet and development within Summerhi, we&#39;ve seen so much
growth and
this is just adding to the growth. Justo give you an idea of how much ths area has transformed over the y, this is what it looked
like on Georgia Ave. right around the corner
from where the grocery store now stands
10 years ago. Over the last few years, you can see the dramatic
transformation in the area from murals to new construction to what it looks l. Now today with multiple restaurants lining the block, look historically of what Summer Hill was and
to the community, especially to the African Amerin and the black community what it. Just to see Summer
Hill really coming back and return to his resurgene of who it is and what it was is just a beautiful thing. Many believe the grocery store, which will include a pharmacy aa Piedmont urgent care is a welcod into what was and the emergence of what Summer Hill will now be. Brittany Kleinpeter 11 Alive News Mayor Andre Dickens says. As his administration has plans to bring grocery stores to other area food deserts as well, he says up next is Campbellton . Martin Luther King Junior Drive and other Southside areas.  ",no longer populated,,2023-06-21T21:34:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR2dIbUEwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d9398443194541cbd2ac1c7961eb52b5ea884c20/post-7167-133481590-thumbnail,1.0,0.0,0.0,71.0,,,
133476504,https://www.facebook.com/100064520571463/posts/644349941059019,,Facebook,16547582,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1924332,""following_count"":0,""like_count"":12124,""post_count"":39,""views_count"":0,""comment_count"":3760,""share_count"":6356}",The Publix will be joined by a new Piedmont Urgent Care location., ,no longer populated,,2023-06-21T20:45:29.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzNqbHcwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6a7f9f0c49da85a3f5f436d6f0f140d285dd65d4/post-16547582-133476504-thumbnail,48.0,4.0,7.0,0.0,,,
